3,HCLTECH,EQ,28-Mar-16,817.7,819.9,826.5,806.45,810.65,810.65,817.2,2957244,2416650727,93153
3,HCLTECH,EQ,29-Mar-16,810.65,814.6,816.2,799.9,807,806.8,806.79,2531685,2042529116,58465
3,HCLTECH,EQ,30-Mar-16,806.8,805.45,822,805.45,821,820.6,816.06,2302342,1878858581,85561
3,HCLTECH,EQ,31-Mar-16,820.6,815,824.5,809.9,813.4,814.1,815.78,4586967,3741972144,90692
3,HCLTECH,EQ,1-Apr-16,814.1,820,824,807,822.5,820.4,818.55,2664808,2181281641,120907
3,HCLTECH,EQ,4-Apr-16,820.4,815,841.95,815,840,839.85,833.02,2830985,2358276808,91428
3,HCLTECH,EQ,5-Apr-16,839.85,839.85,848.9,832.55,841.6,843.25,841.85,2499888,2104533544,62406
3,HCLTECH,EQ,6-Apr-16,843.25,847,847.95,826.1,840.15,838.75,838.35,1082920,907867894.8,42606
3,HCLTECH,EQ,7-Apr-16,838.75,846.9,846.9,827,828.1,828.45,833.7,940830,784366939,26684
3,HCLTECH,EQ,8-Apr-16,828.45,831.85,836,825.6,834.55,833.1,831.27,722892,600917105.1,25139
3,HCLTECH,EQ,11-Apr-16,833.1,836.45,841.95,824.4,837.45,839.3,832.83,970273,808076542.5,37551
3,HCLTECH,EQ,12-Apr-16,839.3,843,845,831.25,839,839.65,837.08,709686,594062161.1,37965
3,HCLTECH,EQ,13-Apr-16,839.65,844.95,846.5,835.15,836,837.55,839.92,1318204,1107189006,40218
3,HCLTECH,EQ,18-Apr-16,837.55,845.05,860.65,845,852.9,853.3,853.93,2926522,2499053021,90927
3,HCLTECH,EQ,20-Apr-16,853.3,862.5,862.5,835.5,841.9,841.2,843.66,1389011,1171859311,56702
3,HCLTECH,EQ,21-Apr-16,841.2,844,855.35,838.5,846,846.25,849.57,1117527,949415042.1,41235
3,HCLTECH,EQ,22-Apr-16,846.25,838.35,852.9,838.35,846,845.15,845.94,1110859,939719011.1,34387
3,HCLTECH,EQ,25-Apr-16,845.15,841.25,850,841.25,847.35,845.1,846.44,831430,703756974.5,20568
3,HCLTECH,EQ,26-Apr-16,845.1,839.05,855.4,833.15,850.95,849.8,844.78,1128563,953392478.1,33252
3,HCLTECH,EQ,27-Apr-16,849.8,849.5,855.9,831.05,834.85,837.55,839.59,2275086,1910148235,54966
3,HCLTECH,EQ,28-Apr-16,837.55,805,823,796.65,799.3,799.9,806.87,8921956,7198886132,201481
3,HCLTECH,EQ,29-Apr-16,799.9,794,794,747.2,750.25,750.3,759.31,8989331,6825688502,191352
3,HCLTECH,EQ,2-May-16,750.3,750,756.3,740.1,742.5,742.2,745.19,2510583,1870866042,70294
3,HCLTECH,EQ,3-May-16,742.2,747,747.55,726.05,728.1,728.4,736.03,3499904,2576034701,103238
3,HCLTECH,EQ,4-May-16,728.4,727,740.5,726.25,735,737.1,735.89,3202055,2356354935,97988
3,HCLTECH,EQ,5-May-16,737.1,736.8,739.8,725.5,731,732.9,732.76,2538933,1860436412,79069
3,HCLTECH,EQ,6-May-16,732.9,732.95,732.95,721,721.05,722.6,725.26,3068239,2225276653,72632
3,HCLTECH,EQ,9-May-16,722.6,724,733,718.25,719.2,721.4,725.47,3692451,2678746690,82125
3,HCLTECH,EQ,10-May-16,721.4,723.5,724.2,716.1,717.55,718.8,720.72,2700968,1946649496,97670
3,HCLTECH,EQ,11-May-16,718.8,711,716.8,706.4,707.8,708.75,711.7,4210844,2996877093,63619
3,HCLTECH,EQ,12-May-16,708.75,711,718.9,709.5,714.05,714.7,714.35,1779323,1271066725,46165
3,HCLTECH,EQ,13-May-16,714.7,718,727,713,721.5,723.15,722.66,3575454,2583835332,69072
3,HCLTECH,EQ,16-May-16,723.15,725.55,725.6,716.15,718,718.95,721.41,1616514,1166162337,44239
3,HCLTECH,EQ,17-May-16,718.95,720,739,720,731.5,732.3,731.83,3917360,2866829086,69654
3,HCLTECH,EQ,18-May-16,732.3,732,744.6,727,741,742.25,740.03,2124598,1572275098,65910
3,HCLTECH,EQ,19-May-16,742.25,738,744,727.5,728.1,730.1,735.27,1745341,1283290874,55685
3,HCLTECH,EQ,20-May-16,730.1,729,740,729,736.75,736.65,736.09,1923380,1415788968,57107
3,HCLTECH,EQ,23-May-16,736.65,738.35,739.85,732,732.25,733.55,734.4,1038296,762526309.1,66470
3,HCLTECH,EQ,24-May-16,733.55,735,741.45,730.05,739.6,739.25,737.94,1395015,1029434337,47318
3,HCLTECH,EQ,25-May-16,739.25,742,750.4,740.15,748.5,749.35,747.23,1686747,1260386737,56366
3,HCLTECH,EQ,26-May-16,749.35,751.05,752,736.65,741.75,740.9,742.39,3231109,2398751742,69698
3,HCLTECH,EQ,27-May-16,740.9,742.6,759.7,742.6,756,757.6,753.22,3045095,2293628153,65380
3,HCLTECH,EQ,30-May-16,757.6,761.1,763.7,745.2,748,747.55,750.69,1593326,1196097520,59611
3,HCLTECH,EQ,31-May-16,747.55,748,753.35,736.35,739.1,739.8,740.36,15048108,11140952563,77186
3,HCLTECH,EQ,1-Jun-16,739.8,744,744.35,731.7,735.8,734.55,737.03,2246778,1655934630,46325
3,HCLTECH,EQ,2-Jun-16,734.55,735,739.6,715.5,721.5,721.35,721.53,4293828,3098145310,84486
3,HCLTECH,EQ,3-Jun-16,721.35,725.3,726.45,720.7,722,721.9,723.48,1503353,1087642550,54588
3,HCLTECH,EQ,6-Jun-16,721.9,722,728.7,715.6,725.25,724.6,722.77,2040535,1474840838,38041
3,HCLTECH,EQ,7-Jun-16,724.6,728,731.45,721.6,727.5,726.7,726.57,2492188,1810755888,73292
3,HCLTECH,EQ,8-Jun-16,726.7,729,745,728.35,744.4,743.5,738.53,1900304,1403440637,70602
3,HCLTECH,EQ,9-Jun-16,743.5,748.7,755.9,744,751.1,753.05,751.8,2778851,2089137658,98310
3,HCLTECH,EQ,10-Jun-16,753.05,750,758,745.95,750,751.05,752.68,5785832,4354884311,57122
3,HCLTECH,EQ,13-Jun-16,751.05,745,756,741.7,754,753.65,751.7,2065113,1552350052,64366
3,HCLTECH,EQ,14-Jun-16,753.65,755,764.95,744.05,750.1,752.4,752.15,1646371,1238321006,43171
3,HCLTECH,EQ,15-Jun-16,752.4,751,757.3,749.95,755.2,755.2,754.78,979272,739135820.8,40375
3,HCLTECH,EQ,16-Jun-16,755.2,752.55,754,742.5,746.4,751.7,746.73,1133152,846154137.4,59721
3,HCLTECH,EQ,17-Jun-16,751.7,750,755,747.85,752.15,753.65,751.53,2717006,2041900312,54566
3,HCLTECH,EQ,20-Jun-16,753.65,749.95,781.45,747.85,769.9,770.65,772.06,4132686,3190689957,141265
3,HCLTECH,EQ,21-Jun-16,770.65,768.5,775.8,766.2,770,770.1,770.46,1466470,1129856372,61398
3,HCLTECH,EQ,22-Jun-16,770.1,774,774,766.3,770.05,770.45,770.45,1567059,1207333747,38679
3,HCLTECH,EQ,23-Jun-16,770.45,770,772,762,770.4,769.8,766.69,1292218,990736966.8,49318
3,HCLTECH,EQ,24-Jun-16,769.8,743.95,746.7,723.3,742,741.85,736.94,3081689,2271027640,120409
3,HCLTECH,EQ,27-Jun-16,741.85,730.2,749,721,736,735.05,736.3,1443753,1063032314,78436
3,HCLTECH,EQ,28-Jun-16,735.05,729,737.5,711.15,712.85,713.2,724.55,2842681,2059671187,102566
3,HCLTECH,EQ,29-Jun-16,713.2,715.7,729.95,708,728.95,728.45,719.42,2483234,1786490524,65712
3,HCLTECH,EQ,30-Jun-16,728.45,729.2,735.45,726.4,729.7,730.45,730.72,2396993,1751535234,81785
3,HCLTECH,EQ,1-Jul-16,730.45,735,736.8,730,730,731.7,732.84,1011883,741548739.8,50053
3,HCLTECH,EQ,4-Jul-16,731.7,735,750,734.05,747.45,748.35,744.87,1631809,1215491504,53287
3,HCLTECH,EQ,5-Jul-16,748.35,748,748,732.2,738.3,738.4,738.81,1867820,1379967697,44635
3,HCLTECH,EQ,7-Jul-16,738.4,741,741,715.75,717.3,717.1,719.45,3432568,2469544582,123012
3,HCLTECH,EQ,8-Jul-16,717.1,715,725.75,715,722.5,721.85,721.73,851316,614420879.4,49418
3,HCLTECH,EQ,11-Jul-16,721.85,722,726.6,715.05,718.25,716.8,719.05,2124375,1527529377,54886
3,HCLTECH,EQ,12-Jul-16,716.8,718,723.3,716.05,722.35,721.35,718.88,1614918,1160939613,51833
3,HCLTECH,EQ,13-Jul-16,721.35,722.5,724,716.6,720,720,720.25,3356550,2417544818,32637
3,HCLTECH,EQ,14-Jul-16,720,721.5,729.9,719.6,729.5,728.25,726.08,1084386,787354789.5,26849
3,HCLTECH,EQ,15-Jul-16,728.25,732.9,740,710.25,715.45,717.5,723.66,2967531,2147469799,75705
3,HCLTECH,EQ,18-Jul-16,717.5,722.2,724.7,715,723.7,722.5,722.05,928673,670545154.5,25153
3,HCLTECH,EQ,19-Jul-16,722.5,717.75,731.7,717.75,731,730.15,727.96,1734756,1262841090,45442
3,HCLTECH,EQ,20-Jul-16,730.15,724.9,731.9,716.6,730.9,730,724.59,1222225,885611538.7,35104
3,HCLTECH,EQ,21-Jul-16,730,730,730.9,720.15,725,723.55,722.4,885024,639343652.3,19412
3,HCLTECH,EQ,22-Jul-16,723.55,725,730,721.6,729.5,729.2,727.51,914314,665173389.5,28218
3,HCLTECH,EQ,25-Jul-16,729.2,729.5,741,725,740,740.4,736.09,1488302,1095526801,49079
3,HCLTECH,EQ,26-Jul-16,740.4,738.9,747.4,736.25,746.65,745.25,743.16,1349165,1002650481,30980
3,HCLTECH,EQ,27-Jul-16,745.25,747,754.9,742.5,753.4,753.5,749.91,1677289,1257819951,29257
3,HCLTECH,EQ,28-Jul-16,753.5,757.5,758.95,746.1,747,750.8,751.16,2277034,1710418092,33377
3,HCLTECH,EQ,29-Jul-16,750.8,749,758,745.5,752.15,752.95,753.02,847328,638054736.7,24720
3,HCLTECH,EQ,1-Aug-16,752.95,753,791,752.5,778,780.45,773.17,3026539,2340028479,77579
3,HCLTECH,EQ,2-Aug-16,780.45,785.85,804.9,781.15,799.55,800.75,793.75,4700089,3730682955,80878
3,HCLTECH,EQ,3-Aug-16,800.75,857,858.5,816.35,825.7,826.15,833.11,9552545,7958305262,202091
3,HCLTECH,EQ,4-Aug-16,826.15,833,836,820.1,823,823.85,827.01,1485837,1228797216,57153
3,HCLTECH,EQ,5-Aug-16,823.85,824.8,831.45,817.3,820.6,821.75,824.35,1300356,1071954957,54692
3,HCLTECH,EQ,8-Aug-16,821.75,822,829.4,811.6,818,819.1,819.13,1514566,1240631220,53431
3,HCLTECH,EQ,9-Aug-16,819.1,821,824.6,811.05,818.5,816.85,818.1,1240369,1014751370,32306
3,HCLTECH,EQ,10-Aug-16,816.85,816.75,820,805.55,817.95,818.15,815.62,1152698,940165761.9,27158
3,HCLTECH,EQ,11-Aug-16,818.15,820,827.45,813.8,825.05,824.55,822.33,1739623,1430544241,33086
3,HCLTECH,EQ,12-Aug-16,824.55,826.05,835.5,807,813.65,814.2,824.16,1651570,1361162213,46670
3,HCLTECH,EQ,16-Aug-16,814.2,813.2,823.8,785.55,796,792.35,805.29,2244771,1807694264,60308
3,HCLTECH,EQ,17-Aug-16,792.35,790,800.85,782,784.55,784.55,789.04,2367829,1868318655,95093
3,HCLTECH,EQ,18-Aug-16,784.55,789.8,792.4,780.1,785,785.8,787.47,1541722,1214058423,86181
3,HCLTECH,EQ,19-Aug-16,785.8,785,794.4,779.6,779.65,781.85,784.11,1309172,1026528620,57471
3,HCLTECH,BT,22-Aug-16,580,783.65,784.05,783.65,-,784.05,783.86,99,77602.55,2
3,HCLTECH,EQ,22-Aug-16,781.85,784.95,787.35,765,769.05,772.25,773.46,1346765,1041670672,49547
3,HCLTECH,EQ,23-Aug-16,772.25,776,795.85,771.6,789,791,790.24,1707691,1349478325,51775
3,HCLTECH,EQ,24-Aug-16,791,795,798.35,781.1,792,790.35,789.7,1208724,954534127.5,27128
3,HCLTECH,EQ,25-Aug-16,790.35,798,805,794.05,798,798.05,800.06,2212911,1770463032,53873
3,HCLTECH,EQ,26-Aug-16,798.05,798,800.45,772.8,779,778.75,783.9,1662032,1302867615,64434
3,HCLTECH,EQ,29-Aug-16,778.75,782.95,782.95,751.1,755.1,755.1,758.36,1530452,1160635720,72594
3,HCLTECH,EQ,30-Aug-16,755.1,756,775.75,753.9,771,773.9,770.99,2160269,1665550288,64636
3,HCLTECH,EQ,31-Aug-16,773.9,774,793.45,773.05,778,778.55,784.08,2792176,2189301649,112792
3,HCLTECH,EQ,1-Sep-16,778.55,781.3,789.55,779.1,784,783.8,782.88,1298758,1016765813,54256
3,HCLTECH,EQ,2-Sep-16,783.8,786.95,787.5,779.1,783,784.55,783.59,1131826,886884020.5,41301
3,HCLTECH,EQ,6-Sep-16,784.55,780.25,788.3,774.7,786.9,785.6,780.95,1522299,1188845780,75207
3,HCLTECH,EQ,7-Sep-16,785.6,791.9,807,783,784.5,787.1,795.36,1789682,1423447270,53502
3,HCLTECH,EQ,8-Sep-16,787.1,781.5,781.9,750.5,772,773.95,768.95,2579366,1983395282,99516
3,HCLTECH,EQ,9-Sep-16,773.95,774,789.5,773,778,780.55,783.53,1467060,1149481825,62193
3,HCLTECH,EQ,12-Sep-16,780.55,772,792.1,770,780.2,782.7,783.21,2385247,1868144862,95988
3,HCLTECH,EQ,14-Sep-16,782.7,784.65,794.65,775,778.5,776.35,785.1,1623566,1274656933,48833
3,HCLTECH,EQ,15-Sep-16,776.35,782.95,784.5,775,779.1,779,779.14,953499,742905111.4,36650
3,HCLTECH,EQ,16-Sep-16,779,782,790.95,774,784.7,786.35,781.95,2159427,1688573194,61889
3,HCLTECH,EQ,19-Sep-16,786.35,790,798.2,781.9,789,789.05,792.39,1883283,1492297437,57886
3,HCLTECH,EQ,20-Sep-16,789.05,794.95,795.75,784.5,792.5,792.05,790.49,1515605,1198075066,56821
3,HCLTECH,EQ,21-Sep-16,792.05,793.95,798,788.5,788.5,792.6,794.11,1403065,1114185642,65336
3,HCLTECH,EQ,22-Sep-16,792.6,799,799.95,783.8,793,788.85,789.74,1117361,882429725.3,50481
3,HCLTECH,EQ,23-Sep-16,788.85,794.65,804,792.4,795,797.25,799.42,2605785,2083124400,79103
3,HCLTECH,EQ,26-Sep-16,797.25,795.05,796.95,785.65,788,788.95,790.88,1825995,1444138354,34719
3,HCLTECH,EQ,27-Sep-16,788.95,788.95,799.8,784,797.15,795.85,790.92,1631598,1290468403,55624
3,HCLTECH,EQ,28-Sep-16,795.85,798,801.9,790,799,796.3,796.87,1533187,1221757673,56395
3,HCLTECH,EQ,29-Sep-16,796.3,799,804.6,781.3,788,791.05,793.93,2846344,2259784568,36859
3,HCLTECH,EQ,30-Sep-16,791.05,797,804,787,800,799.9,798.07,1831300,1461498492,51340
3,HCLTECH,EQ,3-Oct-16,799.9,805,812,794.4,811,808.6,802.73,1516868,1217632556,62820
3,HCLTECH,EQ,4-Oct-16,808.6,812.5,821,810,817.2,818.15,817.02,1506687,1230988259,55822
3,HCLTECH,EQ,5-Oct-16,818.15,818.25,823.25,806.25,815,816,814.31,798470,650202069.9,34096
3,HCLTECH,EQ,6-Oct-16,816,816,816.75,797.2,803.6,801.55,801.49,1588731,1273348031,46179
3,HCLTECH,EQ,7-Oct-16,801.55,802.15,809.45,785.3,806.25,806.55,797.9,767927,612730140.5,34843
3,HCLTECH,EQ,10-Oct-16,806.55,802,815.85,802,813,813,810.78,769244,623689981.6,19363
3,HCLTECH,EQ,13-Oct-16,813,809.8,825.1,790.65,803,803.3,801.39,2076011,1663703729,62982
3,HCLTECH,EQ,14-Oct-16,803.3,804,822.5,799.85,814,812.7,810.63,1376193,1115578513,51550
3,HCLTECH,EQ,17-Oct-16,812.7,817.6,818,803,811.1,808.4,807.24,740093,597432742.7,34684
3,HCLTECH,EQ,18-Oct-16,808.4,812,836.4,812,833.1,834.8,825.58,1326969,1095524428,52399
3,HCLTECH,EQ,19-Oct-16,834.8,834.6,841.65,826,830,830.55,831.55,2139260,1778904352,51113
3,HCLTECH,EQ,20-Oct-16,830.55,829.55,833,812.05,816.4,815.55,819.25,2488727,2038883443,45013
3,HCLTECH,EQ,21-Oct-16,815.55,823,848.7,821.25,830.45,831.75,835.67,5141259,4296408607,71747
3,HCLTECH,EQ,24-Oct-16,831.75,831.25,836.9,808.65,811,810.65,811.92,1707222,1386131544,53775
3,HCLTECH,EQ,25-Oct-16,810.65,806.75,811.5,802.5,803.5,804.55,805.68,1734565,1397503850,78941
3,HCLTECH,EQ,26-Oct-16,804.55,801.7,803.85,787.6,790.7,790.85,793.86,1611775,1279527192,71218
3,HCLTECH,EQ,27-Oct-16,790.85,784.8,786.65,771.3,776.15,774.3,775.39,2025316,1570413456,70531
3,HCLTECH,EQ,28-Oct-16,774.3,774.15,781.2,760,765,763.15,770.29,2711466,2088608440,75308
3,HCLTECH,EQ,30-Oct-16,763.15,770,774,765,767.25,767.75,768.19,141864,108978256,2908
3,HCLTECH,EQ,1-Nov-16,767.75,771.8,776.4,767,773.9,772.9,772.05,1098171,847838442,58454
3,HCLTECH,EQ,2-Nov-16,772.9,765,773,763,764.4,764.3,766.6,1027083,787358927.1,28366
3,HCLTECH,EQ,3-Nov-16,764.3,765.9,769.25,760.5,760.5,763.1,764.06,1203338,919427919.3,41791
3,HCLTECH,EQ,4-Nov-16,763.1,763,799,763,793,794.75,783.6,2841663,2226725195,53809
3,HCLTECH,EQ,7-Nov-16,794.75,800,827.5,794.9,814,817.2,814.67,2993787,2438938712,58240
3,HCLTECH,EQ,8-Nov-16,817.2,811,815.9,791.25,807.5,809,804.4,1257371,1011424388,47875
3,HCLTECH,EQ,9-Nov-16,809,765,797.75,763.15,789.95,784.85,786.83,2648398,2083850403,68463
3,HCLTECH,EQ,10-Nov-16,784.85,790.05,805.8,776,793,789.65,792.02,1822273,1443270637,123554
3,HCLTECH,EQ,11-Nov-16,789.65,784.85,793,755,766.65,764.1,763.03,2521761,1924190454,66879
3,HCLTECH,EQ,15-Nov-16,764.1,765,787,736,761.5,770.75,767.55,2628788,2017718751,84059
3,HCLTECH,EQ,16-Nov-16,770.75,776,787.95,764.25,770,773.85,776.09,2281346,1770519720,50806
3,HCLTECH,EQ,17-Nov-16,773.85,766,776,756,760.6,760.15,760.23,2688419,2043812816,59938
3,HCLTECH,EQ,18-Nov-16,760.15,757.6,778.95,757.6,761,763.85,769.74,1841117,1417175953,93676
3,HCLTECH,EQ,21-Nov-16,763.85,765,779.5,755.2,759,758.35,766.59,1077860,826279233.4,42075
3,HCLTECH,EQ,22-Nov-16,758.35,765,767.5,755.05,762.4,762.1,763.14,1031823,787430301.8,41064
3,HCLTECH,EQ,23-Nov-16,762.1,763,768.7,756.45,765.05,763.45,761.67,900878,686175533.5,30814
3,HCLTECH,EQ,24-Nov-16,763.45,765,772.65,753,767.15,767.8,764.86,2093744,1601424003,76798
